Obs,CustomerID,FullName,Gender,Country,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentID,PaymentAmount,ProgramName,TierLevel,CallID,IssueCategory,AverageSpend,CompanyName
1617,CUST01617,Elizabeth Smith,Male,Colombia,65f470f9,11/07/2024,581.83,Completed,ff407c5b,412.99,Gold,Gold,CALL01617,Delivery,384.54,Company 87
1618,CUST01618,Cindy Wright,Female,Costa Rica,437d2ab0,23/12/2024,644.97,Completed,a023e32f,194.12,Gold,Silver,CALL01618,Payment,385.19,Company 28
1619,CUST01619,Emily Ramirez,Female,Lebanon,7b641799,03/11/2022,724.83,Canceled,5b78ccd3,452.32,Silver,Silver,CALL01619,Other,267.02,Company 89
1620,CUST01620,Cory Martinez,Female,Yemen,d5a27087,20/01/2025,863.55,Canceled,2f089112,242.61,Gold,Bronze,CALL01620,Delivery,405.59,Company 12
1621,CUST01621,Jessica Mcdonald,Female,Korea,73f7580b,29/10/2023,718.64,Pending,77e97746,385.76,Silver,Silver,CALL01621,Payment,408.92,Company 52
1622,CUST01622,Whitney Torres,Female,Pakistan,b51924f1,31/08/2023,728.77,Completed,5114d603,346.27,Premium,Silver,CALL01622,Product,361.52,Company 33
1623,CUST01623,Benjamin Reed,Other,Cape Verde,30b6dec3,01/07/2025,719.46,Completed,2dcb7b3a,101.88,Gold,Silver,CALL01623,Product,429.04,Company 69
1624,CUST01624,Michael King,Male,Bhutan,3279b495,27/12/2023,848.6,Pending,c6c61ebe,405,Silver,Bronze,CALL01624,Delivery,130.63,Company 78
1625,CUST01625,Raymond Lawrence,Female,Falkland Islands (Ma,6350d04d,17/03/2025,346.44,Canceled,8478a2c8,60.59,Silver,Bronze,CALL01625,Payment,74.32,Company 11
1626,CUST01626,William Eaton,Female,New Caledonia,b3667489,02/02/2024,83.33,Pending,06a09de1,266.3,Gold,Gold,CALL01626,Delivery,123.79,Company 11
1627,CUST01627,Lauren Simmons,Female,Liberia,7448dabd,18/07/2024,337.35,Completed,72dd0d85,374.75,Silver,Gold,CALL01627,Other,176.05,Company 12
1628,CUST01628,Melissa Hill,Other,Albania,12cf62b6,22/05/2024,526.56,Pending,7230a815,36.94,Gold,Bronze,CALL01628,Other,433.81,Company 64
1629,CUST01629,Brittney Andersen,Female,Gabon,46cc5927,08/03/2024,945.34,Canceled,d1aeac16,390.94,Silver,Silver,CALL01629,Other,265.01,Company 10
1630,CUST01630,Steven Dunn,Female,Antigua and Barbuda,cbaf4b8e,02/01/2025,162.9,Pending,3e70ae6d,258.15,Silver,Gold,CALL01630,Delivery,30.57,Company 16
1631,CUST01631,Steven Jones,Male,Lesotho,b68f71f8,19/02/2024,37.72,Pending,d3ab4ad6,415.55,Silver,Gold,CALL01631,Other,99.06,Company 36
1632,CUST01632,Jared Maxwell,Other,Puerto Rico,9535461,04/03/2023,513.51,Pending,85895b01,490,Gold,Silver,CALL01632,Other,390.15,Company 46
1633,CUST01633,Elaine Hall,Female,Mauritius,2d20c041,30/12/2023,591.26,Pending,36884265,205.42,Gold,Silver,CALL01633,Other,399.81,Company 29
1634,CUST01634,Jamie Williams,Male,Tonga,5dd2a23b,23/05/2023,177.43,Canceled,4b996460,477.76,Gold,Silver,CALL01634,Payment,387.13,Company 59
1635,CUST01635,Lindsay Watts,Male,Azerbaijan,40aec817,12/04/2024,232.58,Completed,09d89514,464.34,Gold,Silver,CALL01635,Payment,170.79,Company 96
1636,CUST01636,Vanessa Ramos,Male,Samoa,bc31e748,14/06/2024,204.97,Canceled,0f989fb3,56.38,Gold,Gold,CALL01636,Payment,261.16,Company 18
1637,CUST01637,John Lawrence,Male,Costa Rica,074d59dc,21/12/2022,820.71,Completed,b3e107b1,448.13,Premium,Gold,CALL01637,Payment,65.09,Company 26
1638,CUST01638,Tina Young,Female,Mauritania,8e62397c,20/12/2022,952.51,Canceled,3b291335,89.45,Silver,Bronze,CALL01638,Other,278.62,Company 96
1639,CUST01639,Melissa Tyler,Male,Sweden,992b8ef3,06/08/2024,970.73,Canceled,3a843c2a,65.08,Silver,Gold,CALL01639,Delivery,73.07,Company 29
1640,CUST01640,Brandon Austin,Other,Lithuania,698d1bcf,20/01/2023,236.06,Canceled,7036921e,66.06,Premium,Silver,CALL01640,Payment,425.6,Company 5
1641,CUST01641,Kenneth Chambers,Other,Saint Pierre and Miq,b96584a8,10/02/2023,100.45,Completed,82a7633e,405.59,Gold,Bronze,CALL01641,Other,106.05,Company 33
1642,CUST01642,Rick Wilson,Female,French Southern Terr,256b59f6,19/09/2022,70.26,Completed,661f6830,87.33,Gold,Silver,CALL01642,Product,352.78,Company 35
1643,CUST01643,Donna Anderson,Male,United States Virgin,6e9e5c6f,03/07/2023,882.82,Completed,668986a8,209.52,Gold,Gold,CALL01643,Delivery,306.74,Company 36
1644,CUST01644,James Johnson,Other,Uganda,528b5b09,30/10/2023,92.55,Pending,29d762dc,247.1,Premium,Gold,CALL01644,Other,65.16,Company 60
1645,CUST01645,Brianna Henderson,Male,Equatorial Guinea,0ff0f5a4,03/02/2024,585.9,Canceled,954d1e5f,264.29,Silver,Bronze,CALL01645,Other,394.79,Company 94
1646,CUST01646,Michelle Duffy,Other,Croatia,556fc1bf,19/06/2025,757.99,Canceled,c345bebc,443.13,Silver,Bronze,CALL01646,Payment,230.04,Company 50
1647,CUST01647,Paul Anderson,Other,Turkey,a0de48d1,27/07/2024,335.35,Canceled,48ad6759,84.17,Silver,Silver,CALL01647,Other,368.32,Company 93
1648,CUST01648,William Barnett,Other,Qatar,d99bc921,22/06/2025,347.73,Completed,92e08e39,387.16,Silver,Bronze,CALL01648,Payment,155.38,Company 51
1649,CUST01649,Emily Adams,Female,Denmark,3819e523,03/09/2023,16.45,Pending,b5ce5a7d,334.15,Silver,Bronze,CALL01649,Payment,412.66,Company 78
1650,CUST01650,Dawn Smith,Other,Samoa,25445445,19/01/2023,311.59,Completed,ac00ddce,12.23,Silver,Gold,CALL01650,Product,339.66,Company 62
1651,CUST01651,Holly Reed,Male,Belgium,fc1decd2,21/03/2025,765.22,Pending,0326ad90,83.93,Premium,Silver,CALL01651,Delivery,210.4,Company 1
1652,CUST01652,Rachel Moreno,Female,Iraq,d621b7f6,03/06/2024,928.28,Pending,70ee4a03,455.05,Premium,Gold,CALL01652,Product,29.95,Company 36
1653,CUST01653,Francisco Francis,Female,Trinidad and Tobago,c6a3b5ad,25/12/2023,180.06,Pending,677edf5d,246.58,Gold,Silver,CALL01653,Product,205.32,Company 96
1654,CUST01654,James Shannon,Other,Sweden,66747c92,25/02/2024,599.28,Pending,1a1e684a,112.8,Premium,Gold,CALL01654,Delivery,99.5,Company 53
1655,CUST01655,Angela Weaver,Female,Antarctica (the terr,056e42f0,31/12/2023,377.08,Pending,015fdc26,437.61,Premium,Gold,CALL01655,Other,232.76,Company 93
1656,CUST01656,Jason Taylor,Other,Sri Lanka,33aeb9e5,01/03/2025,431.04,Completed,4edc6d63,314.2,Gold,Gold,CALL01656,Delivery,469.8,Company 74
1657,CUST01657,Allison Phillips,Male,Malta,268699db,08/04/2023,360.08,Canceled,cd38dd14,470.23,Silver,Bronze,CALL01657,Payment,424.89,Company 73
1658,CUST01658,Jimmy Drake,Female,Mauritania,db8b1ead,02/06/2023,665.43,Pending,eba70238,166.43,Gold,Silver,CALL01658,Product,35.8,Company 4
1659,CUST01659,Renee Walker,Other,Saint Barthelemy,03f0c112,23/07/2022,562.49,Pending,fd028332,279.71,Premium,Gold,CALL01659,Delivery,285.93,Company 16
1660,CUST01660,Ethan Lewis,Female,Sudan,79e2d5ca,25/09/2022,250.71,Completed,670d5aa7,383.2,Premium,Gold,CALL01660,Product,34.46,Company 55
1661,CUST01661,Gloria Garcia,Female,Turkmenistan,f8543e3c,01/02/2023,690.92,Pending,40636711,491.64,Gold,Gold,CALL01661,Product,168.05,Company 15
1662,CUST01662,Michael Hall,Male,Thailand,4fbab657,27/04/2023,110.43,Pending,f755ecc1,50.61,Silver,Gold,CALL01662,Other,98.65,Company 90
1663,CUST01663,Gene Frederick,Other,Grenada,c6c979b7,11/10/2023,477.12,Completed,7838bb69,262.95,Premium,Gold,CALL01663,Delivery,202.31,Company 97
1664,CUST01664,Joe Schaefer,Other,Bolivia,687df255,16/04/2023,158.92,Pending,4cdce053,128.01,Gold,Bronze,CALL01664,Payment,221.95,Company 79
1665,CUST01665,Tracy Shelton,Male,Reunion,63912cc2,30/01/2023,765.16,Completed,33ef1120,257.81,Silver,Gold,CALL01665,Other,411.33,Company 35
1666,CUST01666,Richard Ayala,Male,Guernsey,1f9f4f5d,07/07/2023,772.21,Pending,b3c760bc,159.8,Gold,Bronze,CALL01666,Delivery,411.45,Company 46
1667,CUST01667,Christine Wright,Other,Ireland,ce8b41bb,12/06/2024,885.74,Completed,af53eb30,190.89,Silver,Bronze,CALL01667,Product,211.86,Company 28
1668,CUST01668,Joseph Daniel,Female,Estonia,150221cf,03/12/2022,971.72,Completed,51301069,131.17,Silver,Silver,CALL01668,Product,268.34,Company 54
1669,CUST01669,Scott Lopez,Male,Thailand,a5441a72,30/03/2024,416.67,Completed,33c8d448,289.81,Premium,Bronze,CALL01669,Delivery,21.46,Company 91
1670,CUST01670,Erin Farmer,Male,Zimbabwe,1a833301,03/03/2024,26.04,Pending,6c65ce06,395.28,Silver,Gold,CALL01670,Payment,289.25,Company 9
1671,CUST01671,Ashley Gardner,Female,Panama,fd33dafd,09/11/2023,543.42,Canceled,84048d94,249.47,Silver,Silver,CALL01671,Payment,204.12,Company 79
1672,CUST01672,Dr. Harry Russell,Other,Burkina Faso,7af1be01,03/07/2023,974.49,Completed,d699d3f5,305.76,Premium,Silver,CALL01672,Delivery,120.8,Company 41
1673,CUST01673,Suzanne Cruz,Female,Antarctica (the terr,06b9cab7,16/06/2023,613.93,Pending,0ef2beb4,50.71,Premium,Bronze,CALL01673,Payment,71.29,Company 76
1674,CUST01674,Brent Williamson,Male,Italy,cba9fb41,07/05/2025,456.78,Canceled,b507d064,193.94,Gold,Bronze,CALL01674,Payment,383.45,Company 67
1675,CUST01675,Kevin Johnson,Female,Bahamas,628eaee2,09/05/2023,459.51,Pending,c40641ee,419.11,Premium,Bronze,CALL01675,Product,227.92,Company 48
1676,CUST01676,Leslie Gray,Other,Thailand,c5d0b584,25/06/2025,300.88,Pending,d1c987c3,242.52,Gold,Silver,CALL01676,Other,22.42,Company 8
1677,CUST01677,Sarah Torres,Male,Sierra Leone,d7cc0a3b,17/01/2024,857.02,Canceled,64cedfbd,166.39,Silver,Bronze,CALL01677,Product,252.81,Company 95
1678,CUST01678,Ryan Hernandez,Female,Paraguay,f1469521,22/11/2022,772.23,Canceled,da56d12d,455.64,Premium,Bronze,CALL01678,Payment,478.73,Company 96
1679,CUST01679,Garrett Hopkins,Other,Martinique,f2be469d,30/01/2025,196.96,Canceled,5f7e2d30,405.13,Premium,Gold,CALL01679,Payment,397.1,Company 2
1680,CUST01680,Carrie White,Other,France,72d863bc,07/03/2025,781.67,Completed,64d79bed,403.11,Gold,Silver,CALL01680,Other,153.87,Company 34
1681,CUST01681,Charles Velez,Other,Brunei Darussalam,36eb81b9,03/03/2025,209.68,Completed,ba3259d0,170.3,Silver,Bronze,CALL01681,Delivery,321.42,Company 33
1682,CUST01682,Matthew Sutton,Other,Libyan Arab Jamahiri,9bd084c5,14/06/2024,361.79,Pending,555b4b97,219.73,Silver,Silver,CALL01682,Other,245.45,Company 54
1683,CUST01683,Jeffrey Caldwell,Other,Slovakia (Slovak Rep,78edd923,13/03/2025,868.86,Completed,b1d18501,357.69,Silver,Bronze,CALL01683,Product,228.11,Company 16
1684,CUST01684,Dr. Wendy Hampton,Other,Ethiopia,da757a91,19/03/2023,773.27,Canceled,e5ae9f7e,89.5,Silver,Gold,CALL01684,Payment,311.15,Company 78
1685,CUST01685,Danny Williams,Male,France,749768cd,23/10/2022,521.33,Canceled,efec485b,146.38,Gold,Bronze,CALL01685,Delivery,302.23,Company 28
1686,CUST01686,Gary Mcgee,Other,Monaco,5bcc9d52,24/10/2022,752.19,Canceled,562135cd,398.01,Gold,Gold,CALL01686,Delivery,425.84,Company 21
1687,CUST01687,Danielle Galvan,Other,Niger,d72b3ebe,28/10/2022,262.73,Pending,fb9ad061,327.37,Premium,Bronze,CALL01687,Payment,390.61,Company 38
1688,CUST01688,Zachary Walker,Other,Sri Lanka,33aff2bd,18/11/2023,961.95,Pending,1e58b5c3,26.53,Silver,Silver,CALL01688,Delivery,118.38,Company 55
1689,CUST01689,Chelsea Clarke,Female,Qatar,d6b6a82a,06/02/2023,655.48,Pending,fb097d57,92.28,Silver,Gold,CALL01689,Other,173.55,Company 24
1690,CUST01690,Elizabeth Rogers,Male,Tonga,a12459ba,21/02/2025,25.69,Completed,d8632618,341.86,Silver,Bronze,CALL01690,Product,357.01,Company 12
1691,CUST01691,Thomas Rodriguez,Male,Sierra Leone,4d3e70e3,22/03/2023,19.18,Completed,bc9879a1,271.52,Gold,Gold,CALL01691,Delivery,308.64,Company 33
1692,CUST01692,Jennifer Anderson,Female,Pitcairn Islands,22913ba6,30/05/2024,804.36,Completed,13748190,214.56,Silver,Gold,CALL01692,Payment,329.29,Company 49
1693,CUST01693,Jennifer Jones,Other,Haiti,89a7a7c1,27/07/2022,180.7,Completed,fbfcc186,175.01,Gold,Silver,CALL01693,Other,334.05,Company 56
1694,CUST01694,Wendy Cook,Female,Burkina Faso,958acd8e,24/02/2025,880.29,Pending,a45f7c3b,179.67,Gold,Bronze,CALL01694,Other,330.45,Company 56
1695,CUST01695,John Walton,Female,Somalia,c6a671fe,06/06/2025,379.45,Completed,a1077a5d,191.28,Silver,Gold,CALL01695,Delivery,246.54,Company 23
1696,CUST01696,Katherine Haley,Female,American Samoa,52875613,28/12/2024,737.6,Canceled,f05d0831,340.14,Premium,Gold,CALL01696,Other,243.16,Company 22
1697,CUST01697,Pamela Schultz,Male,Montenegro,66b3f244,08/06/2023,178.04,Completed,8a1284b9,205.94,Gold,Silver,CALL01697,Product,269.41,Company 26
1698,CUST01698,Ashlee Abbott,Male,Burkina Faso,b417f886,08/10/2022,969.04,Completed,012a7eca,499.21,Gold,Gold,CALL01698,Product,136.12,Company 13
1699,CUST01699,Alex Hall,Male,Hong Kong,c1824d7e,29/04/2024,607.24,Pending,89e3601a,323.38,Premium,Silver,CALL01699,Other,42.47,Company 23
1700,CUST01700,Melissa Hill,Other,Austria,954f046c,14/07/2024,329.65,Pending,2e60e7f4,273.4,Gold,Silver,CALL01700,Payment,386.58,Company 13
1701,CUST01701,Travis Browning,Other,Montenegro,92dceb08,10/05/2024,751.23,Completed,03b855ee,274.57,Gold,Silver,CALL01701,Delivery,203.06,Company 35
1702,CUST01702,Catherine Turner,Female,Nepal,4ca7dbce,19/03/2025,745.75,Completed,83533333,363.14,Premium,Gold,CALL01702,Delivery,427.35,Company 4
1703,CUST01703,Sabrina Williams,Male,United States of Ame,1ef2b854,16/08/2023,732.73,Canceled,ab41073f,77.59,Silver,Bronze,CALL01703,Other,236.04,Company 100
1704,CUST01704,Troy Ramirez,Male,Guatemala,33048eae,25/01/2023,581.4,Canceled,efd74625,475.77,Silver,Silver,CALL01704,Other,330.66,Company 52
1705,CUST01705,Christopher Wolfe,Other,Armenia,9b217124,25/09/2022,739.05,Completed,55b3d988,365.43,Gold,Bronze,CALL01705,Product,244.9,Company 71
1706,CUST01706,Faith Anderson,Other,Sweden,5fe53062,25/03/2025,24.18,Pending,3d9a09d9,92.75,Gold,Bronze,CALL01706,Product,33.08,Company 63
1707,CUST01707,Andrew Gonzalez,Male,Canada,23ce646a,02/07/2025,576.37,Canceled,8115bfa6,106.99,Premium,Silver,CALL01707,Delivery,229.25,Company 4
1708,CUST01708,Ryan Jenkins,Male,Macedonia,7b119562,11/01/2023,457.58,Canceled,8ee40ac7,443.83,Premium,Silver,CALL01708,Delivery,219.42,Company 86
1709,CUST01709,Dr. Julia Miller,Other,Bangladesh,2346040d,06/12/2022,658.91,Pending,62358d70,276.35,Gold,Silver,CALL01709,Other,61.18,Company 73
1710,CUST01710,Melissa Dennis,Other,Antarctica (the terr,a9124726,26/08/2024,774.29,Canceled,ffffe2a4,59.86,Gold,Silver,CALL01710,Product,463.52,Company 11
1711,CUST01711,Joseph Bryant,Male,Saint Helena,4daa8b5c,25/06/2025,72.49,Completed,69506f03,25.63,Premium,Silver,CALL01711,Product,101.21,Company 3
1712,CUST01712,Richard Fernandez,Female,Zimbabwe,6e343989,30/07/2023,975.34,Pending,04c7fda6,230.48,Premium,Gold,CALL01712,Delivery,395.29,Company 90
1713,CUST01713,Michael Crawford,Female,Argentina,267af4ec,07/11/2022,458.04,Canceled,36efd9d2,14.85,Premium,Silver,CALL01713,Delivery,150.42,Company 91
1714,CUST01714,Benjamin Savage,Female,Tonga,1403df75,14/09/2022,821.83,Completed,0fb08d5c,471.11,Premium,Gold,CALL01714,Delivery,373.1,Company 14
1715,CUST01715,Gary Williams,Female,Northern Mariana Isl,999bc780,11/11/2022,736.08,Canceled,70022d6b,377.32,Premium,Bronze,CALL01715,Payment,237.62,Company 97
1716,CUST01716,Noah Vasquez,Male,Montserrat,718b6a09,14/09/2022,56.53,Canceled,f0a6c08a,454.69,Gold,Gold,CALL01716,Delivery,332.77,Company 99
1717,CUST01717,Janice Poole,Female,Niger,1cef5301,19/02/2025,380.73,Completed,569be7f1,298.81,Premium,Gold,CALL01717,Product,261.3,Company 62
1718,CUST01718,Jason Hampton,Female,Cuba,3d6154c0,08/01/2023,545.41,Pending,5124a3d2,184.09,Silver,Bronze,CALL01718,Payment,498.49,Company 59
1719,CUST01719,Leslie Wagner,Other,Holy See (Vatican Ci,5528d391,30/08/2022,395.87,Completed,4ed607a3,106.45,Premium,Gold,CALL01719,Delivery,188.59,Company 37
1720,CUST01720,Brandon Wilson,Female,Kazakhstan,4fdb38e8,05/06/2025,10.35,Canceled,bee4ea3b,95.32,Gold,Silver,CALL01720,Other,216.32,Company 96
1721,CUST01721,Gina Harrell,Other,Bahamas,1e478082,25/08/2023,598.05,Completed,cf1554e7,107.56,Gold,Bronze,CALL01721,Payment,225.66,Company 10
1722,CUST01722,Ian Foster,Other,Lithuania,ba1669b6,14/03/2024,972.37,Canceled,1751210,332.23,Silver,Gold,CALL01722,Other,432.6,Company 85
1723,CUST01723,Abigail Hernandez,Male,Luxembourg,bdb2ddbd,07/09/2022,835.99,Pending,72a2cf78,116.84,Gold,Gold,CALL01723,Product,360.6,Company 84
1724,CUST01724,Richard Roberts,Male,Samoa,5c9c49e8,26/09/2022,728.72,Canceled,58b20242,78.43,Gold,Gold,CALL01724,Product,437.53,Company 56
1725,CUST01725,Lauren Orr,Male,Christmas Island,a328ffeb,11/12/2023,20.66,Canceled,965ed436,17.19,Premium,Bronze,CALL01725,Delivery,464.1,Company 5
1726,CUST01726,Mark Torres,Male,Andorra,6ebd3f47,28/04/2023,239.86,Pending,8f7b53e4,246.93,Silver,Silver,CALL01726,Product,370.14,Company 41
1727,CUST01727,Rebecca Moore,Other,Tunisia,9574314d,16/04/2025,79.7,Pending,a39504f6,451.18,Silver,Silver,CALL01727,Payment,142.01,Company 83
1728,CUST01728,Beverly Wood,Male,Honduras,7ac38f6d,24/09/2022,121.71,Pending,f556d305,363.28,Silver,Gold,CALL01728,Delivery,326.75,Company 3
1729,CUST01729,Mrs. Kiara Davies M,Other,South Africa,f0468ee4,09/11/2023,298.2,Canceled,f07a9446,228,Premium,Bronze,CALL01729,Payment,482.01,Company 92
1730,CUST01730,Angela Brown,Male,Sao Tome and Princip,7fdc6339,08/01/2025,368.92,Completed,3ef05531,405.54,Premium,Bronze,CALL01730,Delivery,166.82,Company 100
1731,CUST01731,Elizabeth Fox,Female,Togo,2219bdd2,24/12/2023,866.52,Canceled,737601c6,245.44,Gold,Gold,CALL01731,Delivery,73.74,Company 24
1732,CUST01732,David Campbell,Female,Cook Islands,038e0326,06/03/2024,425.45,Pending,4f25fe9f,152.22,Silver,Bronze,CALL01732,Product,343.8,Company 2
1733,CUST01733,Michael Cannon,Other,Maldives,48b9195a,22/04/2024,589.93,Canceled,bfd281bd,181.82,Premium,Gold,CALL01733,Other,293.53,Company 71
1734,CUST01734,James Green,Female,Guyana,6a5f4cd3,21/10/2024,565.06,Pending,0e870a4f,233.24,Gold,Gold,CALL01734,Delivery,493.86,Company 82
1735,CUST01735,Deanna Young,Female,Guinea-Bissau,06186c66,27/03/2024,116.72,Completed,c57e0f67,382.32,Silver,Bronze,CALL01735,Delivery,279.8,Company 79
1736,CUST01736,Justin Pena,Other,Mayotte,8f210de4,03/01/2024,584.32,Canceled,541e6c00,373.35,Silver,Silver,CALL01736,Payment,398.29,Company 53
1737,CUST01737,Steven Hammond,Female,Sri Lanka,4bb0e91e,29/11/2022,353.83,Pending,c047b230,114.16,Premium,Bronze,CALL01737,Product,197.72,Company 64
1738,CUST01738,John Hahn,Female,French Guiana,d10dc90f,15/08/2022,807.17,Canceled,6bae10f8,20.76,Premium,Bronze,CALL01738,Delivery,329.81,Company 67
1739,CUST01739,Autumn Coleman,Female,Mongolia,96741cf1,21/05/2023,33.9,Canceled,6a087f5a,465.38,Gold,Silver,CALL01739,Delivery,359.3,Company 78
1740,CUST01740,Andrew Mcdaniel,Male,Azerbaijan,021edd86,11/11/2024,365,Pending,a15b2c2f,401.79,Silver,Bronze,CALL01740,Delivery,127.42,Company 3
1741,CUST01741,Jeremy King,Other,Korea,287a5ac8,26/01/2025,57.32,Completed,81993491,379.77,Gold,Bronze,CALL01741,Product,192.14,Company 58
1742,CUST01742,Autumn Davis,Male,Yemen,db366fa7,21/01/2024,562.89,Completed,079fcd7a,316.34,Premium,Bronze,CALL01742,Other,252.24,Company 45
1743,CUST01743,Kevin Jacobs,Female,Gambia,916a9954,06/06/2023,858.08,Completed,4728d798,444.99,Silver,Gold,CALL01743,Product,277.94,Company 7
1744,CUST01744,Kelli Lara,Female,Honduras,8de131ac,16/07/2024,830.4,Canceled,9ed2ffdf,334.44,Gold,Silver,CALL01744,Product,459.01,Company 26
1745,CUST01745,Sharon Avila,Male,Burundi,4a132ebf,13/06/2025,643.08,Pending,8b832d2b,225.84,Gold,Gold,CALL01745,Payment,485.58,Company 24
1746,CUST01746,Peter Stanton,Female,Albania,cea1aa5e,23/03/2025,443.39,Completed,9d04c8e0,445.63,Premium,Silver,CALL01746,Other,456.64,Company 96
1747,CUST01747,Robert Mack,Other,Belgium,65ae19aa,22/04/2023,317.42,Canceled,02a34d65,321.95,Premium,Silver,CALL01747,Other,304.22,Company 80
1748,CUST01748,Wendy Howell,Other,Tuvalu,3da885eb,09/02/2023,403.99,Canceled,338ba8e6,306.08,Gold,Silver,CALL01748,Payment,317.92,Company 15
1749,CUST01749,William Stanley,Other,Cook Islands,e3afd7da,26/06/2024,853.69,Pending,af3b1511,360.78,Gold,Bronze,CALL01749,Delivery,20.55,Company 82
1750,CUST01750,Megan Bright,Female,Heard Island and McD,d1ae67e0,13/10/2024,846.56,Canceled,3e05f193,391.68,Silver,Silver,CALL01750,Other,39.64,Company 14
1751,CUST01751,Patty Jones,Other,American Samoa,dd937ebd,06/07/2023,330.6,Canceled,51e84a79,425.78,Premium,Silver,CALL01751,Other,416.56,Company 64
1752,CUST01752,Thomas Fernandez,Other,Mexico,64b1a5ee,21/12/2024,499.55,Canceled,ed25e9ce,212.3,Gold,Gold,CALL01752,Other,174.78,Company 67
1753,CUST01753,Antonio King,Female,Saint Lucia,8d87f6da,23/04/2023,153.92,Pending,fb67a237,460.31,Gold,Gold,CALL01753,Product,377.72,Company 23
1754,CUST01754,Katie Garcia,Male,Panama,49c666e7,31/01/2025,560.76,Pending,170aff21,183.93,Premium,Silver,CALL01754,Product,175.79,Company 60
1755,CUST01755,Barbara Thomas,Male,British Virgin Islan,1a31d2c9,26/07/2022,889.72,Pending,525188cf,381.73,Premium,Gold,CALL01755,Payment,191.48,Company 7
1756,CUST01756,Brandon Park,Female,Cyprus,c301abe6,29/03/2023,376.53,Completed,6b923970,118.88,Premium,Gold,CALL01756,Other,185.18,Company 80
1757,CUST01757,Douglas Macdonald,Other,Greenland,9910a5e1,25/12/2023,861.35,Canceled,7b42aa53,156.11,Gold,Bronze,CALL01757,Product,405.6,Company 25
1758,CUST01758,John Ashley Jr.,Male,Niger,00cff9ab,12/06/2023,480.98,Pending,9c8fceba,276.96,Premium,Gold,CALL01758,Product,352.02,Company 57
1759,CUST01759,Craig Arnold,Male,Germany,58f0b8d7,21/04/2023,705.12,Completed,b2f17ec6,55.74,Gold,Silver,CALL01759,Product,235.23,Company 72
1760,CUST01760,George Henry,Male,Bahrain,c70e603e,03/11/2023,443.49,Canceled,69f79bdf,326.79,Silver,Bronze,CALL01760,Payment,152.39,Company 94
1761,CUST01761,John Mendoza,Female,Jordan,67319655,03/09/2023,563.41,Completed,bea93584,172.12,Premium,Bronze,CALL01761,Product,250.47,Company 71
1762,CUST01762,Melissa Hartman,Male,Australia,0ddb7a1c,12/10/2024,360.87,Completed,e61e47e5,302.15,Silver,Bronze,CALL01762,Payment,149.07,Company 30
